datetime,date_only,day,month,hour,user,message,msg_length,word_count,emoji_count,response_time_min
2026-01-10 13:46:00,2026-01-10,Saturday,January,13,User29,Lab manual diya tha n wo whatsapp grp m uska 2nd  day wala,58,13,0,
2026-01-11 09:06:00,2026-01-11,Sunday,January,9,User33,Wo pura code bhi likhana hei ki kuch kuch?,42,9,0,1160.0
2026-01-11 09:07:00,2026-01-11,Sunday,January,9,User33,Aur iske pichle lab ka bhi karna hei kya jisme nhi aya tha?,59,13,0,
2026-01-11 09:10:00,2026-01-11,Sunday,January,9,User29,Code likhna h output chipkana h ya too khudse draw karna h,58,12,0,3.0
2026-01-11 09:10:00,2026-01-11,Sunday,January,9,User29,Ha lab manual m jaha se h waha se likhna h do din k,51,14,0,
2026-01-11 17:57:00,2026-01-11,Sunday,January,17,User29,Last day k h,12,4,0,
2026-01-11 17:57:00,2026-01-11,Sunday,January,17,User29,Code and output,15,3,0,
2026-01-11 17:58:00,2026-01-11,Sunday,January,17,User29,Uske pichle din k ye likhna h,29,7,0,
2026-01-11 17:59:00,2026-01-11,Sunday,January,17,User29,Y 1st lab k print karana h,26,7,0,
2026-01-11 17:59:00,2026-01-11,Sunday,January,17,User29,Bss ho gya,10,3,0,
2026-01-11 17:59:00,2026-01-11,Sunday,January,17,User33,Thanku,6,1,0,0.0
2026-01-11 20:12:00,2026-01-11,Sunday,January,20,User26,As the mentor–mentee list has been revised and updated recently. ,65,10,0,133.0
2026-01-11 20:15:00,2026-01-11,Sunday,January,20,User20,Thank you so much Ma'am,23,5,0,3.0
2026-01-12 09:19:00,2026-01-12,Monday,January,9,User1,ML ka class ajj hai?,20,5,0,784.0
2026-01-12 12:39:00,2026-01-12,Monday,January,12,User34,"Dear Students,",14,2,0,200.0
2026-01-13 20:06:00,2026-01-13,Tuesday,January,20,User30,Sure.,5,1,0,1887.0
2026-01-13 21:15:00,2026-01-13,Tuesday,January,21,User30,https://chat.whatsapp.com/K8bhWT51HCI738zEW7aPFm,48,1,0,
2026-01-13 21:15:00,2026-01-13,Tuesday,January,21,User30,Transaction slip ?,18,3,0,
2026-01-13 21:16:00,2026-01-13,Tuesday,January,21,User30,Join this grp,13,3,0,
2026-01-14 16:31:00,2026-01-14,Wednesday,January,16,User4,aj koi exam tha kya?,20,5,0,1155.0
2026-01-14 17:21:00,2026-01-14,Wednesday,January,17,User5,Koi bhejo bhai photo,20,4,0,50.0
2026-01-14 17:21:00,2026-01-14,Wednesday,January,17,User5,Question ka,11,2,0,
2026-01-14 17:25:00,2026-01-14,Wednesday,January,17,User4,Hardcopy submit karna ha?,25,4,0,4.0
2026-01-14 17:28:00,2026-01-14,Wednesday,January,17,User5,Google classroom mai karna hai,30,5,0,3.0
2026-01-14 20:39:00,2026-01-14,Wednesday,January,20,User33,Baas itna bata doh psudo code likhna rehta hei ki pura python code,66,13,0,191.0
2026-01-14 21:26:00,2026-01-14,Wednesday,January,21,User29,Pseudo,6,1,0,47.0
2026-01-14 21:27:00,2026-01-14,Wednesday,January,21,User33,Input output bhi?,17,3,0,1.0
2026-01-14 21:30:00,2026-01-14,Wednesday,January,21,User29,Ha,2,1,0,3.0
2026-01-14 21:39:00,2026-01-14,Wednesday,January,21,User33,Aur last thing baas fir disturb nhi karunga ye pseudo code likhna hei na test mei?,82,16,0,9.0
2026-01-14 21:44:00,2026-01-14,Wednesday,January,21,User29,Ha,2,1,0,5.0
2026-01-14 22:18:00,2026-01-14,Wednesday,January,22,User6,Bhai last ka table or final graph photo bhej sakta ha kya,57,12,0,34.0
2026-01-14 23:16:00,2026-01-14,Wednesday,January,23,User7,Kisika complete hua aaj wala?,29,5,0,58.0
2026-01-15 08:25:00,2026-01-15,Thursday,January,8,User33,Follow the FRESHJOB'S channel on WhatsApp: https://whatsapp.com/channel/0029VaeiA1lFXUub4WH8n03X,96,7,0,549.0
2026-01-16 08:28:00,2026-01-16,Friday,January,8,User33,Aaj test hei kya nlp mei?,25,6,0,
2026-01-16 08:35:00,2026-01-16,Friday,January,8,User29,Nhi,3,1,0,7.0
2026-01-16 21:26:00,2026-01-16,Friday,January,21,User33,Ml mei derivation wagera padhna hei kya?,40,7,0,771.0
2026-01-16 21:44:00,2026-01-16,Friday,January,21,User29,Bole the 5 short question aur 3 numerical hoga,46,9,0,18.0
2026-01-16 21:44:00,2026-01-16,Friday,January,21,User29,Pata nhi sir kuch bole nhi h,28,7,0,
2026-01-17 20:53:00,2026-01-17,Saturday,January,20,User33,Iske baad ka agar likha hei toh bhejna,38,8,0,1389.0
2026-01-18 18:30:00,2026-01-18,Sunday,January,18,User33,Lab mei jo likhna hei and output ka pdf,39,9,0,
2026-01-18 21:33:00,2026-01-18,Sunday,January,21,User33,Pls apne chote bhai madad kar doh baas output file bhej doh pls nhi karunga fir disturb 😭🙏,90,18,1,
2026-01-18 22:16:00,2026-01-18,Sunday,January,22,User33,Thanku,6,1,0,
2026-01-19 20:28:00,2026-01-19,Monday,January,20,User33,Baas iske baad ka bhej do,25,6,0,
2026-01-20 13:31:00,2026-01-20,Tuesday,January,13,User34,KIIT University is inviting you to a scheduled Zoom meeting.,60,10,0,1023.0
2026-01-20 21:19:00,2026-01-20,Tuesday,January,21,User29,Ata score dekho resume.com m,28,5,0,468.0
2026-01-20 21:19:00,2026-01-20,Tuesday,January,21,User29,Wo bata dega kaha sahi karna h,30,7,0,
2026-01-20 21:20:00,2026-01-20,Tuesday,January,21,User29,Dekh k to thik lag raha h,25,7,0,
2026-01-20 21:38:00,2026-01-20,Tuesday,January,21,User29,Dekho kaha kya correct karna h,30,6,0,
2026-01-20 21:39:00,2026-01-20,Tuesday,January,21,User29,Waise waise karte jao,21,4,0,
2026-01-22 15:13:00,2026-01-22,Thursday,January,15,User36,Reminder:,9,1,0,2494.0
2026-01-22 16:58:00,2026-01-22,Thursday,January,16,User34,Expert Talk | Entrepreneurship & Start-ups,42,6,0,105.0
2026-01-24 06:07:00,2026-01-24,Saturday,January,6,User34,"Dear Students,",14,2,0,
2026-01-25 17:34:00,2026-01-25,Sunday,January,17,User36,PwC AC india launch program  registration  link is now opening. It will close sharp 9.00 pm today (25th jan2026),112,19,0,2127.0
2026-01-28 14:23:00,2026-01-28,Wednesday,January,14,User8,Aaj class hogi kya?,19,4,0,4129.0
2026-01-28 14:40:00,2026-01-28,Wednesday,January,14,User9,Koi sir se puch lo,18,5,0,17.0
2026-01-28 21:22:00,2026-01-28,Wednesday,January,21,User29,A* algorithm last class k,25,5,0,402.0
2026-01-30 10:33:00,2026-01-30,Friday,January,10,User10,HMC midsem syllabus Kisi Ko pata hai??,38,7,0,2231.0
2026-01-30 10:34:00,2026-01-30,Friday,January,10,User11,First 2 unit,12,3,0,1.0
2026-01-30 10:34:00,2026-01-30,Friday,January,10,User10,Thanks,6,1,0,0.0
2026-01-30 18:10:00,2026-01-30,Friday,January,18,User12,mam ka number hai toh please bhejdo,35,7,0,456.0
2026-01-30 19:00:00,2026-01-30,Friday,January,19,User13,+91 80933 91827,15,3,0,50.0
2026-01-30 23:00:00,2026-01-30,Friday,January,23,User33,Suna pls nlp ka notes bhej dena ,32,7,0,240.0
2026-01-31 19:50:00,2026-01-31,Saturday,January,19,User29,"Sir, may I know the current progress of my research paper ?",59,12,0,1250.0
2026-01-31 20:15:00,2026-01-31,Saturday,January,20,User30,Its under publication.,22,3,0,25.0
2026-02-01 15:48:00,2026-02-01,Sunday,February,15,User14,Lesson plan hai?,16,3,0,1173.0
2026-02-01 15:48:00,2026-02-01,Sunday,February,15,User14,Aur midsem me kon sa topic tak aa raha?,39,9,0,
2026-02-01 15:48:00,2026-02-01,Sunday,February,15,User14,Course handouts share kro koi,29,5,0,
2026-02-02 11:12:00,2026-02-02,Monday,February,11,User15,If Anyone has pyq then please send,34,7,0,1164.0
2026-02-02 21:15:00,2026-02-02,Monday,February,21,User33,Suna ml mei derivation and proof padhogi toh ek page likh ke photo bhej dogi?,77,15,0,603.0
2026-02-03 22:01:00,2026-02-03,Tuesday,February,22,User29,Abhi aur trauma do tum,22,5,0,1486.0
2026-02-04 16:55:00,2026-02-04,Wednesday,February,16,User33,Simulated anneling taak hei na syllabus,39,6,0,1134.0
2026-02-04 17:48:00,2026-02-04,Wednesday,February,17,User29,Ha,2,1,0,53.0
2026-02-04 23:06:00,2026-02-04,Wednesday,February,23,User33,Hei kisi ke notes mei ye manhattan?,35,7,0,318.0
2026-02-04 23:06:00,2026-02-04,Wednesday,February,23,User33,Suna ye manhattan wala kisi ke notes mei nhi hei toh haar baar puch ku raha hei,79,17,0,
2026-02-05 00:39:00,2026-02-05,Thursday,February,0,User29,Ye too muze nhi pata h,22,6,0,93.0
2026-02-05 00:43:00,2026-02-05,Thursday,February,0,User29,Answer too same aa rha,22,5,0,
2026-02-05 13:45:00,2026-02-05,Thursday,February,13,User36,Reminder :,10,2,0,782.0
2026-02-05 16:09:00,2026-02-05,Thursday,February,16,User33,Suna derivation and proof wagera thoda saab ek page ho sake de dena,67,13,0,144.0
2026-02-05 16:26:00,2026-02-05,Thursday,February,16,User29,Hai to sab pdf m,16,5,0,17.0
2026-02-05 16:31:00,2026-02-05,Thursday,February,16,User33,Kuch samaj mei nhi aa raha wo,29,7,0,5.0
2026-02-05 16:38:00,2026-02-05,Thursday,February,16,User29,Ye,2,1,0,7.0
2026-02-05 16:38:00,2026-02-05,Thursday,February,16,User29,Tumne jo diya,13,3,0,
2026-02-05 16:40:00,2026-02-05,Thursday,February,16,User33,Isme saab kabar nhi kisi ne bola,32,7,0,2.0
2026-02-05 17:56:00,2026-02-05,Thursday,February,17,User16,HMC paper!!,11,2,0,76.0
2026-02-05 21:17:00,2026-02-05,Thursday,February,21,User33,Ye oao oaa wala bata dona,25,6,0,201.0
2026-02-05 21:28:00,2026-02-05,Thursday,February,21,User29,M svm tak pohochi h nhi hu,26,7,0,11.0
2026-02-05 23:01:00,2026-02-05,Thursday,February,23,User29,Kuch imp questions pata h,25,5,0,
2026-02-05 23:02:00,2026-02-05,Thursday,February,23,User33,Sabhi imp hei,13,3,0,1.0
2026-02-05 23:02:00,2026-02-05,Thursday,February,23,User33,Possible Numericals,19,2,0,
2026-02-05 23:09:00,2026-02-05,Thursday,February,23,User29,Whi bhai sabse kuch n kuch aa rha h,35,9,0,7.0
2026-02-05 23:11:00,2026-02-05,Thursday,February,23,User33,Dekho naive knn hard margin soft margin svm ki ek theory aur sayad decesion tree inta paka hei,94,18,0,2.0
2026-02-05 23:24:00,2026-02-05,Thursday,February,23,User29,Okie,4,1,0,13.0
2026-02-06 11:27:00,2026-02-06,Friday,February,11,User33,Abe ye micro macro syllabus mei tha?,36,7,0,723.0
2026-02-06 11:36:00,2026-02-06,Friday,February,11,User29,Kaunsa bhai,11,2,0,9.0
2026-02-06 11:36:00,2026-02-06,Friday,February,11,User33,Arre wo confusion matrix wala,29,5,0,0.0
2026-02-06 11:37:00,2026-02-06,Friday,February,11,User33,Wese mene kher chaapa toh hei par sahi hei ki galat pata nhi,60,13,0,
2026-02-06 11:49:00,2026-02-06,Friday,February,11,User29,Maine attempt nhi kia dekh k h chor dia,39,9,0,12.0
2026-02-06 13:42:00,2026-02-06,Friday,February,13,User33,"Baas pls nlp ka notes bhej do pls mers paas aur koi source nhi hei nlp ka , baki saab mereko milta hei mei bhej deta hu lekin nlp ka kuch bhi content nhi hei mere paas pls bhej doh 😣",182,41,1,113.0
2026-02-06 15:35:00,2026-02-06,Friday,February,15,User36,"Dear Student,",13,2,0,113.0
2026-02-06 16:06:00,2026-02-06,Friday,February,16,User29,Bhai sambit k pdf chap lo mind m,32,8,0,31.0
2026-02-06 16:06:00,2026-02-06,Friday,February,16,User29,Sach bata rhi hu,16,4,0,
2026-02-06 16:06:00,2026-02-06,Friday,February,16,User29,Pyq b same question aya h same to same,38,9,0,
2026-02-06 16:09:00,2026-02-06,Friday,February,16,User33,Usi ke pdf se usi ka assignment nhi samaj mei aa raha,53,12,0,3.0
2026-02-06 16:09:00,2026-02-06,Friday,February,16,User33,Arre numerical kar lunga mujhe therory wale question kuch pale nhi par raha khas kar uske assignment ka,103,18,0,
2026-02-06 23:01:00,2026-02-06,Friday,February,23,User33,Ye sentimental analysis se kya ques banta hei?,46,8,0,
2026-02-06 23:03:00,2026-02-06,Friday,February,23,User29,Naive bayes k jo h wo,21,6,0,2.0
2026-02-06 23:03:00,2026-02-06,Friday,February,23,User33,Mtlb naive bayes hei kya wo,27,6,0,0.0
2026-02-08 09:41:00,2026-02-08,Sunday,February,9,User17,https://chat.whatsapp.com/ILqHrUKGjYC2FxH06oMXBk?mode=gi_t,58,1,0,2078.0
2026-02-10 12:59:00,2026-02-10,Tuesday,February,12,User2,*Follow this link to Join the WhatsApp Group* :*https://chat.whatsapp.com/CsWvYJtfEjnA6NERJUhFIN?mode=gi_t*,107,9,0,3078.0
2026-02-10 23:43:00,2026-02-10,Tuesday,February,23,User2,*Follow this link to Join the WhatsApp Group* :*https://chat.whatsapp.com/CsWvYJtfEjnA6NERJUhFIN?mode=gi_t*,107,9,0,
2026-02-12 20:14:00,2026-02-12,Thursday,February,20,User38,@⁨~Anshu Kumar⁩ sir I have not received any login credentials as mentioned in mail from the sap.com,99,17,0,2671.0
2026-02-12 20:15:00,2026-02-12,Thursday,February,20,User39,Same here sir,13,3,0,1.0
2026-02-12 20:15:00,2026-02-12,Thursday,February,20,User40,Same,4,1,0,0.0
2026-02-12 20:15:00,2026-02-12,Thursday,February,20,User41,same here sir,13,3,0,0.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User48,Same sir,8,2,0,1.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User42,Same here sir,13,3,0,0.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User43,Same here sir,13,3,0,0.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User44,Same here sir,13,3,0,0.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User47,Same here sir,13,3,0,0.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User46,@⁨~Anshu Kumar⁩ Sir I've one more concern issue ,48,8,0,0.0
2026-02-12 20:16:00,2026-02-12,Thursday,February,20,User45,same,4,1,0,0.0
2026-02-12 20:17:00,2026-02-12,Thursday,February,20,User49,Same sir,8,2,0,1.0
2026-02-12 20:18:00,2026-02-12,Thursday,February,20,User50,Same here sir,13,3,0,1.0
2026-02-12 20:19:00,2026-02-12,Thursday,February,20,User52,Same sir,8,2,0,1.0
2026-02-12 20:19:00,2026-02-12,Thursday,February,20,User53,Same sir,8,2,0,0.0
2026-02-12 20:19:00,2026-02-12,Thursday,February,20,User51,Same here sir,13,3,0,0.0
2026-02-12 20:20:00,2026-02-12,Thursday,February,20,User56,Same here sir,13,3,0,1.0
2026-02-12 20:20:00,2026-02-12,Thursday,February,20,User55,Yes sir,7,2,0,0.0
2026-02-12 20:20:00,2026-02-12,Thursday,February,20,User54,Same sir,8,2,0,0.0
2026-02-12 20:21:00,2026-02-12,Thursday,February,20,User58,Yes sir same concern,20,4,0,1.0
2026-02-12 20:21:00,2026-02-12,Thursday,February,20,User57,same here sir,13,3,0,0.0
2026-02-12 20:22:00,2026-02-12,Thursday,February,20,User49,Sir are we supposed to receive pre set credentials or create the account which  I have done .?,94,18,0,1.0
2026-02-12 20:24:00,2026-02-12,Thursday,February,20,User59,Same here sir,13,3,0,2.0
2026-02-12 20:25:00,2026-02-12,Thursday,February,20,User60,Same here sir,13,3,0,1.0
2026-02-12 20:26:00,2026-02-12,Thursday,February,20,User61,Same here sir,13,3,0,1.0
2026-02-12 20:28:00,2026-02-12,Thursday,February,20,User62,@⁨~Anshu Kumar⁩ sir we are our elective class from 4:30 to 6:00 Pm Wednesday and Friday. In the mail it has been mentioned that class will be from 3:00 Pm to 5:00 Everyday then sir how is it possible to attend both the classes at the same time,243,48,0,2.0
2026-02-12 20:29:00,2026-02-12,Thursday,February,20,User63,Same issue on this side too,27,6,0,1.0
2026-02-12 20:31:00,2026-02-12,Thursday,February,20,User64,Sir everyone is facing same kind of problem. And Tommorow our elective class is also there from 4:30 to 6.,106,20,0,2.0
2026-02-12 20:32:00,2026-02-12,Thursday,February,20,User64,How we will attend the Tomorrow's class?,40,7,0,
2026-02-12 20:40:00,2026-02-12,Thursday,February,20,User65,"Good evening sir, ",18,3,0,8.0
2026-02-12 20:41:00,2026-02-12,Thursday,February,20,User66,Yes sir kindly clarify ,23,4,0,1.0
2026-02-12 20:42:00,2026-02-12,Thursday,February,20,User67,"Good evening sir, ",18,3,0,1.0
2026-02-12 20:46:00,2026-02-12,Thursday,February,20,User68,Kindly join the WhatsApp group for the Open Industry Elective course you have selected using the link provided below. The class timings mentioned therein will be effective from 13th February onwards. The course content has also been attached for your reference.,261,41,0,4.0
2026-02-12 20:47:00,2026-02-12,Thursday,February,20,User69,Yes sir,7,2,0,1.0
2026-02-12 20:47:00,2026-02-12,Thursday,February,20,User70,I'm sure sir recieved all our messages. Please give him time to respond,71,13,0,0.0
2026-02-12 20:48:00,2026-02-12,Thursday,February,20,User71,"Good evening sir,",17,3,0,1.0
2026-02-12 21:02:00,2026-02-12,Thursday,February,21,User72,Also there's no course content as well.,39,7,0,14.0
2026-02-12 21:03:00,2026-02-12,Thursday,February,21,User49,Sir I have created an account as I did not know I was supposed to receive preset credentials would that be a problem?,117,23,0,1.0
2026-02-12 21:11:00,2026-02-12,Thursday,February,21,User48,Yes sir,7,2,0,8.0
2026-02-12 21:21:00,2026-02-12,Thursday,February,21,User73,yes sir,7,2,0,10.0
2026-02-12 21:25:00,2026-02-12,Thursday,February,21,User74,Yes sir,7,2,0,4.0
2026-02-12 21:27:00,2026-02-12,Thursday,February,21,User75,Yes sir,7,2,0,2.0
2026-02-12 21:28:00,2026-02-12,Thursday,February,21,User76,yes sir,7,2,0,1.0
2026-02-12 21:28:00,2026-02-12,Thursday,February,21,User77,yes sir,7,2,0,0.0
2026-02-12 21:29:00,2026-02-12,Thursday,February,21,User78,Yes sir,7,2,0,1.0
2026-02-12 21:47:00,2026-02-12,Thursday,February,21,User36,It is noticed that half of the students registered  for Deloitte Hacksplosion haven't completed the Round 0 brand Quiz which is part of the Registration phase.,159,26,0,18.0
2026-02-12 22:01:00,2026-02-12,Thursday,February,22,User79,Where are we provided with the login details for SAP,52,10,0,14.0
2026-02-12 22:05:00,2026-02-12,Thursday,February,22,User80,??,2,1,0,4.0
2026-02-12 22:48:00,2026-02-12,Thursday,February,22,User81,I haven't received any  learning login link,43,7,0,43.0
2026-02-12 22:49:00,2026-02-12,Thursday,February,22,User82,"So guys, if you haven't received the SAP login link, we'll check with the SAP team and update the group. Don't worry. For any issues, meet me at 15A, Block 2nd floor...",168,32,0,1.0
2026-02-12 22:51:00,2026-02-12,Thursday,February,22,User83,Yes sir,7,2,0,2.0
2026-02-12 22:51:00,2026-02-12,Thursday,February,22,User41,And sir what about the students having both electives?,54,9,0,0.0
2026-02-12 22:52:00,2026-02-12,Thursday,February,22,User84,Yes sir as our classes will clash on Wed and friday,51,11,0,1.0
2026-02-12 22:53:00,2026-02-12,Thursday,February,22,User86,Yes sir,7,2,0,1.0
2026-02-12 22:53:00,2026-02-12,Thursday,February,22,User85,Yes Sir,7,2,0,0.0
2026-02-12 22:54:00,2026-02-12,Thursday,February,22,User87,Yes sir,7,2,0,1.0
2026-02-12 22:55:00,2026-02-12,Thursday,February,22,User60,Yes sir,7,2,0,1.0
2026-02-12 22:55:00,2026-02-12,Thursday,February,22,User88,Yes sir,7,2,0,0.0
2026-02-13 07:43:00,2026-02-13,Friday,February,7,User82,"All classes will be in virtual mode, the link will be shared today.",67,13,0,528.0
2026-02-13 07:44:00,2026-02-13,Friday,February,7,User89,and what about the clashing time with our normal open elective,62,11,0,1.0
2026-02-13 07:45:00,2026-02-13,Friday,February,7,User90,sir what about the time clash for those of us who've opted for both?,68,14,0,1.0
2026-02-13 07:45:00,2026-02-13,Friday,February,7,User63,yes sir kindly advise on this issue,35,7,0,0.0
2026-02-13 08:08:00,2026-02-13,Friday,February,8,User91,Sir usi time me hamari main 3 credit waali open elective ki bhi classes hai.,76,15,0,23.0
2026-02-13 08:33:00,2026-02-13,Friday,February,8,User92,Sir kindly reply with a solution to the clashing time for both the electives,76,14,0,25.0
2026-02-13 08:46:00,2026-02-13,Friday,February,8,User11,Sir can I swap my elective now??,32,7,0,13.0
2026-02-13 08:51:00,2026-02-13,Friday,February,8,User93,good morning sir,16,3,0,5.0
2026-02-13 08:52:00,2026-02-13,Friday,February,8,User95,Same sir i also have not received any credentials,49,9,0,1.0
2026-02-13 08:52:00,2026-02-13,Friday,February,8,User94,I have also not received any credentials from sap through mail,62,11,0,0.0
2026-02-13 08:53:00,2026-02-13,Friday,February,8,User96,Same,4,1,0,1.0
2026-02-13 08:56:00,2026-02-13,Friday,February,8,User97,Same sir,8,2,0,3.0
2026-02-13 08:56:00,2026-02-13,Friday,February,8,User87,Same sir,8,2,0,0.0
2026-02-13 08:59:00,2026-02-13,Friday,February,8,User98,Same concern sir,16,3,0,3.0
2026-02-13 09:01:00,2026-02-13,Friday,February,9,User49,Yes sir haven't received the credentials yet,44,7,0,2.0
2026-02-13 09:02:00,2026-02-13,Friday,February,9,User88,I have also not received any credentials sir.,45,8,0,1.0
2026-02-13 09:04:00,2026-02-13,Friday,February,9,User99,Same sir,8,2,0,2.0
2026-02-13 09:08:00,2026-02-13,Friday,February,9,User24,Same sir,8,2,0,4.0
2026-02-13 09:09:00,2026-02-13,Friday,February,9,User100,Same here sir.,14,3,0,1.0
2026-02-13 09:10:00,2026-02-13,Friday,February,9,User101,Same sir,8,2,0,1.0
2026-02-13 09:11:00,2026-02-13,Friday,February,9,User58,Same here sir,13,3,0,1.0
2026-02-13 09:19:00,2026-02-13,Friday,February,9,User102,Same here sir,13,3,0,8.0
2026-02-13 09:20:00,2026-02-13,Friday,February,9,User104,Same here sir,13,3,0,1.0
2026-02-13 09:20:00,2026-02-13,Friday,February,9,User103,Same here sir,13,3,0,0.0
2026-02-13 09:20:00,2026-02-13,Friday,February,9,User69,Same here,9,2,0,0.0
2026-02-13 09:33:00,2026-02-13,Friday,February,9,User105,Same issue sir,14,3,0,13.0
2026-02-13 09:45:00,2026-02-13,Friday,February,9,User107,Same issue sir <This message was edited>,40,7,0,12.0
2026-02-13 09:45:00,2026-02-13,Friday,February,9,User106,Same sir,8,2,0,0.0
2026-02-13 09:46:00,2026-02-13,Friday,February,9,User108,Same Sir,8,2,0,1.0
2026-02-13 12:08:00,2026-02-13,Friday,February,12,User92,@⁨~Anshu Kumar⁩ sir please respond as attendance for both the classes are important <This message was edited>,109,17,0,142.0
2026-02-13 12:10:00,2026-02-13,Friday,February,12,User55,"Yes sir, please",15,3,0,2.0
2026-02-13 12:10:00,2026-02-13,Friday,February,12,User24,Yes Sir please!,15,3,0,0.0
2026-02-13 12:10:00,2026-02-13,Friday,February,12,User110,Yes sir,7,2,0,0.0
2026-02-13 12:10:00,2026-02-13,Friday,February,12,User109,Sir kindly reply with a solution to the clashing time for both the electives and classes too,92,17,0,0.0
2026-02-13 12:11:00,2026-02-13,Friday,February,12,User60,Yes sir please,14,3,0,1.0
2026-02-13 12:11:00,2026-02-13,Friday,February,12,User54,Yes sir,7,2,0,0.0
2026-02-13 12:11:00,2026-02-13,Friday,February,12,User111,Yes sir,7,2,0,0.0
2026-02-13 12:11:00,2026-02-13,Friday,February,12,User112,Yes sir🙏,8,2,1,0.0
2026-02-13 12:13:00,2026-02-13,Friday,February,12,User83,Yes sir,7,2,0,2.0
2026-02-13 12:14:00,2026-02-13,Friday,February,12,User49,Yes about the time collision and about the login credentials too .,66,12,0,1.0
2026-02-13 12:14:00,2026-02-13,Friday,February,12,User113,Yes sir🙏🏻,9,2,1,0.0
2026-02-13 12:15:00,2026-02-13,Friday,February,12,User114,Ye sir,6,2,0,1.0
2026-02-13 12:57:00,2026-02-13,Friday,February,12,User115,Sir please update us about the class schedule collision and login info mail,75,13,0,42.0
2026-02-13 12:59:00,2026-02-13,Friday,February,12,User116,Yes sir,7,2,0,2.0
2026-02-13 13:00:00,2026-02-13,Friday,February,13,User117,Ok,2,1,0,1.0
2026-02-13 13:24:00,2026-02-13,Friday,February,13,User105,Otherwise attendance will be at stake <This message was edited>,63,10,0,24.0
2026-02-13 13:24:00,2026-02-13,Friday,February,13,User105,Sir kindly reply,16,3,0,
2026-02-13 13:29:00,2026-02-13,Friday,February,13,User105,And sir what about the login details?,37,7,0,
2026-02-13 13:29:00,2026-02-13,Friday,February,13,User82,"Dear Students,",14,2,0,0.0
2026-02-13 13:30:00,2026-02-13,Friday,February,13,User111,Sir the login credentials ?,27,5,0,1.0
2026-02-13 13:31:00,2026-02-13,Friday,February,13,User119,And the login credentials sir ?,31,6,0,1.0
2026-02-13 13:31:00,2026-02-13,Friday,February,13,User118,Sir could you us some buffer time our classes end at 6 so we have to walk back to our hostels,93,21,0,0.0
2026-02-13 13:32:00,2026-02-13,Friday,February,13,User120,Yes sir,7,2,0,1.0
2026-02-13 13:32:00,2026-02-13,Friday,February,13,User121,Yes sir,7,2,0,0.0
2026-02-13 13:32:00,2026-02-13,Friday,February,13,User107,Yes sir,7,2,0,0.0
2026-02-13 13:33:00,2026-02-13,Friday,February,13,User38,Sir if you kindly provide day wise class timings it will be very helpful,72,14,0,1.0
2026-02-13 13:34:00,2026-02-13,Friday,February,13,User41,"Sir, I wanted to bring to your notice that the current buffer time is quite difficult for day scholars, as commuting back home takes considerable time. I kindly request you to please take this into consideration.",212,36,0,1.0
2026-02-13 13:35:00,2026-02-13,Friday,February,13,User123,sir my class gets over at 6pm,29,7,0,1.0
2026-02-13 13:35:00,2026-02-13,Friday,February,13,User64,Sir our elective timming is from 4:30 to 6 so how we  will attend from 6 to 7:30,80,18,0,0.0
2026-02-13 13:35:00,2026-02-13,Friday,February,13,User122,YES PLEASE LOOK INTO THIS,25,5,0,0.0
2026-02-13 13:36:00,2026-02-13,Friday,February,13,User124,Yes sir same,12,3,0,1.0
2026-02-13 13:38:00,2026-02-13,Friday,February,13,User88,Yes sir ?,9,3,0,2.0
2026-02-13 13:39:00,2026-02-13,Friday,February,13,User49,Yes sir please consider,23,4,0,1.0
2026-02-13 13:39:00,2026-02-13,Friday,February,13,User125,"Yes sir, please consider",24,4,0,0.0
2026-02-13 13:40:00,2026-02-13,Friday,February,13,User126,Yes sir,7,2,0,1.0
2026-02-13 13:40:00,2026-02-13,Friday,February,13,User92,"With all due respect, sir, I would like to request that you review the schedule to avoid conflicts, as several students have elected for both electives",151,26,0,0.0
2026-02-13 13:40:00,2026-02-13,Friday,February,13,User29,"Dear Students,",14,2,0,0.0
2026-02-13 13:40:00,2026-02-13,Friday,February,13,User29,So jao,6,2,0,
2026-02-13 13:40:00,2026-02-13,Friday,February,13,User33,6 bheje toh law khatam hota hei fir class jaan lenge kya!,57,12,0,0.0
2026-02-13 13:41:00,2026-02-13,Friday,February,13,User128,+1,2,1,0,1.0
2026-02-13 13:41:00,2026-02-13,Friday,February,13,User127,"No, i have classes on other days also.... So this will not work for everyone",76,15,0,0.0
2026-02-13 13:41:00,2026-02-13,Friday,February,13,User88,Yes sir,7,2,0,0.0
2026-02-13 13:42:00,2026-02-13,Friday,February,13,User57,yes sir,7,2,0,1.0
2026-02-13 13:49:00,2026-02-13,Friday,February,13,User46,Kaunsi lab ?,12,3,0,7.0
2026-02-13 13:49:00,2026-02-13,Friday,February,13,User127,Labs hai,8,2,0,0.0
2026-02-13 13:49:00,2026-02-13,Friday,February,13,User46,Kaunsi classes bhai? 3rd year m toh saari classes 2 tk khtm ho jati h,69,15,0,0.0
